DateKey,Date,CampaignID,AdSetID,CreativeID,AudienceID,Spend,Impressions,Reach,Frequency,Clicks,LinkClicks,AddToCart,Purchases,Revenue
20260224,2/24/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,33.28,4208,2146,1.96,41,35,0,0,0
20260225,2/25/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,27.22,4077,2107,1.93,42,33,0,0,0
20260226,2/26/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,31.64,4378,1883,2.33,43,35,1,0,0
20260227,2/27/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,34.07,5486,2268,2.42,61,53,0,0,0
20260228,2/28/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,24.73,3190,962,3.32,36,29,0,0,0
20260301,3/1/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,26.52,3759,1870,2.01,34,28,2,0,0
20260302,3/2/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,30.02,4676,1350,3.46,42,38,2,0,0
20260303,3/3/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,27.48,4172,1512,2.76,40,33,1,0,0
20260304,3/4/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.58,2961,923,3.21,31,27,0,0,0
20260305,3/5/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,27.37,3575,1134,3.15,42,33,1,0,0
20260306,3/6/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,34.97,4345,1751,2.48,52,44,2,0,0
20260307,3/7/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,17.57,2398,673,3.56,20,17,1,0,0
20260308,3/8/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,31.43,4471,2021,2.21,40,31,2,0,0
20260309,3/9/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,25.41,3465,1906,1.82,29,22,2,0,0
20260310,3/10/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,21.37,3363,1074,3.13,37,31,1,0,0
20260311,3/11/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.33,2335,854,2.73,23,20,1,0,0
20260312,3/12/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,33.4,5253,3049,1.72,47,40,2,0,0
20260313,3/13/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,23.19,3087,882,3.5,29,23,0,0,0
20260314,3/14/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.02,2270,786,2.89,21,17,0,0,0
20260315,3/15/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,30.97,4027,1073,3.75,37,32,2,0,0
20260316,3/16/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,19.72,2968,759,3.91,24,19,0,0,0
20260317,3/17/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,22.53,3175,916,3.47,26,21,1,0,0
20260318,3/18/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.86,2846,1315,2.16,30,24,0,0,0
20260319,3/19/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,27.59,4121,1110,3.71,46,38,0,0,0
20260320,3/20/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,80.94,13488,8029,1.68,107,98,2,1,57.84
20260321,3/21/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,90.31,13761,5577,2.47,97,80,5,1,53.42
20260322,3/22/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,83.88,11219,3253,3.45,91,72,1,0,0
20260323,3/23/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,140.48,17935,4749,3.78,202,178,9,2,111.15
20260324,3/24/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,53.55,7143,3543,2.02,59,46,2,0,0
20260325,3/25/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,85.55,12357,3753,3.29,127,111,5,1,58.15
20260326,3/26/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,17.63,2239,1278,1.75,17,14,0,0,0
20260327,3/27/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,22.77,3111,924,3.37,32,29,2,0,0
20260328,3/28/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,15.15,2192,561,3.91,17,15,1,0,0
20260329,3/29/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,24.31,3066,1626,1.89,23,18,1,0,0
20260330,3/30/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,30.07,4446,1113,3.99,37,31,2,0,0
20260331,3/31/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,17.31,2589,1119,2.31,20,17,0,0,0
20260401,4/1/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,16.48,2231,1108,2.01,23,19,0,0,0
20260402,4/2/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,16.96,2818,1005,2.8,24,20,2,0,0
20260403,4/3/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,15.16,2402,739,3.25,17,13,1,0,0
20260404,4/4/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,19.79,2904,1575,1.84,26,22,1,0,0
20260405,4/5/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,24.77,4142,1478,2.8,27,23,1,0,0
20260406,4/6/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,25.93,4153,1086,3.82,35,28,1,0,0
20260407,4/7/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.81,3007,1094,2.75,27,24,0,0,0
20260408,4/8/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,28.45,3754,1898,1.98,36,33,1,0,0
20260409,4/9/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,22.99,3094,891,3.47,30,23,1,0,0
20260410,4/10/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,33.13,4575,2728,1.68,46,37,2,0,0
20260411,4/11/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.44,2674,1679,1.59,23,19,2,0,0
20260412,4/12/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,17.25,2294,576,3.98,19,17,0,0,0
20260413,4/13/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,33.07,5084,2507,2.03,40,33,0,0,0
20260414,4/14/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,16.91,2183,818,2.67,20,16,2,0,0
20260415,4/15/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,18.68,2439,920,2.65,18,15,0,0,0
20260416,4/16/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,24.99,3115,1458,2.14,21,18,1,0,0
20260417,4/17/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,31.5,4831,1674,2.89,42,36,1,0,0
20260418,4/18/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,23.12,3008,1294,2.32,24,20,2,0,0
20260419,4/19/2026,CMP_014,ADS_0079,CRV_00307,AUD_011,29.92,4181,1410,2.97,34,26,2,0,0
20260120,1/20/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,28.42,4232,1946,2.17,40,32,0,0,0
20260121,1/21/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,29.22,3693,1035,3.57,46,38,1,0,0
20260122,1/22/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,30.19,4461,1137,3.92,60,50,1,0,0
20260123,1/23/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,23.48,3659,1470,2.49,44,35,2,0,0
20260124,1/24/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,19.39,2500,1465,1.71,24,19,1,0,0
20260125,1/25/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,20.06,2626,1164,2.26,25,21,1,0,0
20260126,1/26/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,26.09,3823,2135,1.79,34,28,0,0,0
20260127,1/27/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.01,4288,1113,3.85,40,36,0,0,0
20260128,1/28/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.69,3604,1107,3.26,45,36,1,0,0
20260129,1/29/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,26.95,4091,1827,2.24,43,37,2,0,0
20260130,1/30/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.3,3374,1021,3.3,30,24,1,0,0
20260131,1/31/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,31.12,4291,1174,3.66,42,33,2,0,0
20260201,2/1/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,16.77,2407,908,2.65,24,20,1,0,0
20260202,2/2/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,28.67,3565,1448,2.46,41,35,2,0,0
20260203,2/3/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.68,3495,1150,3.04,30,27,0,0,0
20260204,2/4/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.28,4071,1180,3.45,42,38,1,0,0
20260205,2/5/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,29.67,3817,1015,3.76,39,33,1,0,0
20260206,2/6/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,23.23,3104,837,3.71,37,31,2,0,0
20260207,2/7/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,20.99,2715,718,3.78,29,26,1,0,0
20260208,2/8/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,18.74,2695,751,3.59,22,19,0,0,0
20260209,2/9/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,24.25,3032,1499,2.02,33,26,0,0,0
20260210,2/10/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,30.58,4466,1240,3.6,51,45,0,0,0
20260211,2/11/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.5,2716,834,3.26,33,29,2,0,0
20260212,2/12/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,26.81,3590,1277,2.81,43,33,0,0,0
20260213,2/13/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,15.96,2025,1258,1.61,23,20,0,0,0
20260214,2/14/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,34.94,4353,1525,2.85,41,34,2,0,0
20260215,2/15/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.41,3999,1032,3.88,31,28,2,0,0
20260216,2/16/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,29.86,3759,1544,2.43,37,33,1,0,0
20260217,2/17/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.06,3902,1747,2.23,42,36,2,0,0
20260218,2/18/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,20.03,2943,1121,2.63,23,20,1,0,0
20260219,2/19/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,22.83,2934,1231,2.38,25,20,1,0,0
20260220,2/20/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,16.23,2353,1075,2.19,22,18,1,0,0
20260221,2/21/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,25.38,3365,1605,2.1,29,26,2,0,0
20260222,2/22/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,30.25,4503,1835,2.45,43,39,0,0,0
20260223,2/23/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.16,2642,1127,2.34,21,17,0,0,0
20260224,2/24/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.88,4284,1449,2.96,42,36,2,0,0
20260225,2/25/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,22.23,3123,1773,1.76,28,25,0,0,0
20260226,2/26/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,19.82,3114,1300,2.4,29,24,0,0,0
20260227,2/27/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,18.1,2315,923,2.51,23,18,2,0,0
20260228,2/28/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,24.72,3337,1124,2.97,31,25,2,0,0
20260301,3/1/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,33.09,5303,1392,3.81,44,37,2,0,0
20260302,3/2/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,19.53,2518,1360,1.85,24,22,0,0,0
20260303,3/3/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,29.93,3882,1082,3.59,29,24,0,0,0
20260304,3/4/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,18.47,2679,1047,2.56,19,15,1,0,0
20260305,3/5/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,30.17,5010,1628,3.08,38,30,2,0,0
20260306,3/6/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,28.95,3999,1778,2.25,39,30,0,0,0
20260307,3/7/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,23.47,3927,1214,3.23,31,25,1,0,0
20260308,3/8/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,25.19,3528,1073,3.29,29,23,1,0,0
20260309,3/9/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,24.94,3521,923,3.81,34,30,2,0,0
20260310,3/10/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,33.13,4189,1320,3.17,38,31,1,0,0
20260311,3/11/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,15.42,2291,883,2.59,17,13,1,0,0
20260312,3/12/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,20.17,2754,1794,1.54,21,17,2,0,0
20260313,3/13/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,22.16,3493,1265,2.76,26,20,0,0,0
20260314,3/14/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,18.35,2646,865,3.06,17,15,2,0,0
20260315,3/15/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,15.56,2066,665,3.11,16,14,0,0,0
20260316,3/16/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,25.6,3446,1142,3.02,25,22,2,0,0
20260317,3/17/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.34,3557,1741,2.04,28,23,2,0,0
20260318,3/18/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,34.42,4406,2884,1.53,33,27,0,0,0
20260319,3/19/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,16.04,2036,553,3.68,19,15,0,0,0
20260320,3/20/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,97.3,12845,4704,2.73,114,100,0,0,0
20260321,3/21/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,101.11,14469,4917,2.94,97,82,1,0,0
20260322,3/22/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,105.54,16491,4664,3.54,119,106,5,1,47.13
20260323,3/23/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,115.27,14814,5601,2.64,115,92,5,1,52.28
20260324,3/24/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,92.32,14600,6040,2.42,136,110,6,1,43.8
20260325,3/25/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,123.11,17370,6090,2.85,151,136,4,1,48.06
20260326,3/26/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,26.42,3926,1965,2,34,27,1,0,0
20260327,3/27/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,17.14,2347,634,3.7,16,14,0,0,0
20260328,3/28/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.87,3201,1331,2.4,23,20,1,0,0
20260329,3/29/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,16.56,2123,606,3.5,16,12,1,0,0
20260330,3/30/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,18.06,2416,1436,1.68,18,15,0,0,0
20260331,3/31/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,28.47,3785,1539,2.46,30,26,1,0,0
20260401,4/1/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,34.48,4373,2064,2.12,26,20,1,0,0
20260402,4/2/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,16.61,2066,1112,1.86,15,13,2,0,0
20260403,4/3/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,19.17,2560,1237,2.07,19,16,0,0,0
20260404,4/4/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,15.9,2045,1216,1.68,12,9,1,0,0
20260405,4/5/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,19.91,2819,763,3.69,19,16,0,0,0
20260406,4/6/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.09,2869,832,3.45,20,18,1,0,0
20260407,4/7/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,33.33,5384,2262,2.38,43,38,2,0,0
20260408,4/8/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,25.94,3291,939,3.5,19,15,2,0,0
20260409,4/9/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,17.54,2684,857,3.13,16,14,2,0,0
20260410,4/10/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,21.96,2760,1794,1.54,21,18,2,0,0
20260411,4/11/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,29.69,4039,2023,2,27,22,0,0,0
20260412,4/12/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,26.76,3883,1674,2.32,25,21,0,0,0
20260413,4/13/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,19.72,3226,890,3.62,24,19,0,0,0
20260414,4/14/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,30.25,3800,1748,2.17,25,19,1,0,0
20260415,4/15/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,27.98,3506,2244,1.56,22,19,0,0,0
20260416,4/16/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,26.32,4324,1199,3.61,24,21,2,0,0
20260417,4/17/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,33.59,4798,2613,1.84,30,26,0,0,0
20260418,4/18/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,17.88,2312,1414,1.64,13,11,0,0,0
20260419,4/19/2026,CMP_014,ADS_0079,CRV_00308,AUD_011,24.04,3792,1041,3.64,20,16,0,0,0
20260120,1/20/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.81,702,438,1.6,11,9,0,0,0
20260121,1/21/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.95,587,214,2.74,9,7,0,0,0
20260122,1/22/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.57,1176,420,2.8,20,15,1,0,0
20260123,1/23/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.02,997,386,2.58,15,12,2,0,0
20260124,1/24/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,9.31,835,213,3.92,9,7,0,0,0
20260125,1/25/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.29,1013,267,3.79,13,11,0,0,0
20260126,1/26/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.88,622,203,3.06,7,5,1,0,0
20260127,1/27/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.27,483,189,2.56,7,5,1,0,0
20260128,1/28/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.31,873,257,3.4,11,10,1,0,0
20260129,1/29/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.39,1100,405,2.72,14,12,0,0,0
20260130,1/30/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.41,848,408,2.08,13,11,2,0,0
20260131,1/31/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,9.95,866,492,1.76,9,7,2,0,0
20260201,2/1/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,9.28,821,308,2.67,10,8,2,0,0
20260202,2/2/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.77,1237,683,1.81,17,13,0,0,0
20260203,2/3/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.87,653,165,3.96,9,7,2,0,0
20260204,2/4/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.32,1107,289,3.83,16,14,1,0,0
20260205,2/5/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.35,1217,550,2.21,15,12,0,0,0
20260206,2/6/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.47,534,159,3.36,8,6,1,0,0
20260207,2/7/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.88,652,212,3.08,8,7,1,0,0
20260208,2/8/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.02,576,165,3.49,6,5,0,0,0
20260209,2/9/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.86,1040,280,3.71,12,9,0,0,0
20260210,2/10/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.57,893,448,1.99,11,8,2,0,0
20260211,2/11/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.79,773,228,3.39,10,8,2,0,0
20260212,2/12/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.56,1045,485,2.15,12,9,0,0,0
20260213,2/13/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,9.47,838,252,3.33,10,8,2,0,0
20260214,2/14/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.14,610,379,1.61,6,5,0,0,0
20260215,2/15/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.24,1178,317,3.72,13,10,2,0,0
20260216,2/16/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.02,1066,500,2.13,11,9,0,0,0
20260217,2/17/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.51,598,165,3.62,7,5,1,0,0
20260218,2/18/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.97,1037,597,1.74,14,10,1,0,0
20260219,2/19/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.02,869,224,3.88,9,7,2,0,0
20260220,2/20/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.86,1109,480,2.31,15,12,2,0,0
20260221,2/21/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.67,626,229,2.73,7,6,1,0,0
20260222,2/22/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.32,685,407,1.68,7,5,0,0,0
20260223,2/23/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.27,944,288,3.28,12,9,0,0,0
20260224,2/24/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.49,1060,358,2.96,13,11,1,0,0
20260225,2/25/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.9,635,203,3.13,9,8,1,0,0
20260226,2/26/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.36,798,426,1.87,9,7,2,0,0
20260227,2/27/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.33,607,196,3.1,6,5,0,0,0
20260228,2/28/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.23,1000,380,2.63,10,8,1,0,0
20260301,3/1/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.59,558,333,1.68,6,4,1,0,0
20260302,3/2/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.76,700,420,1.67,9,7,1,0,0
20260303,3/3/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.07,462,210,2.2,5,4,2,0,0
20260304,3/4/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.2,524,153,3.42,6,4,2,0,0
20260305,3/5/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.43,826,216,3.82,7,5,0,0,0
20260306,3/6/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.86,967,309,3.13,12,10,0,0,0
20260307,3/7/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.26,499,180,2.77,5,4,2,0,0
20260308,3/8/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.19,572,189,3.03,5,4,2,0,0
20260309,3/9/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.87,666,273,2.44,6,5,1,0,0
20260310,3/10/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.97,1075,332,3.24,10,8,2,0,0
20260311,3/11/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,9.13,762,476,1.6,10,8,2,0,0
20260312,3/12/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.85,1077,362,2.98,13,10,0,0,0
20260313,3/13/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.71,1232,754,1.63,12,11,2,0,0
20260314,3/14/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,9.11,774,319,2.43,6,5,1,0,0
20260315,3/15/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.96,676,232,2.91,7,6,2,0,0
20260316,3/16/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.63,924,237,3.9,10,8,0,0,0
20260317,3/17/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.75,653,289,2.26,6,5,2,0,0
20260318,3/18/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.36,877,403,2.18,9,7,1,0,0
20260319,3/19/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.36,855,266,3.21,9,7,1,0,0
20260320,3/20/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,24.78,2079,888,2.34,23,19,0,0,0
20260321,3/21/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,29.58,2196,1070,2.05,18,16,2,0,0
20260322,3/22/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,32.45,2521,654,3.85,18,14,1,0,0
20260323,3/23/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,43.67,4185,1099,3.81,39,34,0,0,0
20260324,3/24/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,20.49,2000,1010,1.98,20,16,1,0,0
20260325,3/25/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,38.34,3329,1228,2.71,34,28,1,0,0
20260326,3/26/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.38,526,205,2.57,4,3,1,0,0
20260327,3/27/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.18,785,196,4.01,9,8,2,0,0
20260328,3/28/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,13.85,1100,713,1.54,10,8,2,0,0
20260329,3/29/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.33,550,164,3.35,4,3,2,0,0
20260330,3/30/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.85,759,489,1.55,6,5,0,0,0
20260331,3/31/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.09,597,220,2.71,5,4,0,0,0
20260401,4/1/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.66,543,244,2.23,6,4,0,0,0
20260402,4/2/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,7.3,609,169,3.6,6,4,2,0,0
20260403,4/3/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,8.86,648,199,3.26,5,4,0,0,0
20260404,4/4/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.23,968,539,1.8,7,6,2,0,0
20260405,4/5/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.17,1006,468,2.15,7,5,2,0,0
20260406,4/6/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,6.7,594,278,2.14,4,3,0,0,0
20260407,4/7/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.02,808,268,3.01,6,4,1,0,0
20260408,4/8/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,11.14,1078,270,3.99,10,8,0,0,0
20260409,4/9/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.42,885,557,1.59,7,6,2,0,0
20260410,4/10/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,12.33,1111,312,3.56,8,6,2,0,0
20260411,4/11/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.82,1048,309,3.39,9,7,2,0,0
20260412,4/12/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.48,787,291,2.7,6,5,0,0,0
20260413,4/13/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.14,781,294,2.66,6,5,0,0,0
20260414,4/14/2026,CMP_014,ADS_0080,CRV_00309,AUD_003,10.75,981,370,2.65,8,7,0,0,0
